Ticket_ID,Created_Date,Resolved_Date,Support_Team,Support_Engineer,Application_Module,Issue_Category,Priority,Ticket_Status,Resolution_Days,SLA_Target_Days,SLA_Status,CSAT_Score
TKT01328,2024-02-12,2024-02-13,Infrastructure Support,Kiran,Login,Performance Issue,High,resolved,1.0,2,Met,3.0
TKT01329,2024-06-20,,Database Support,Rohit,Reporting,Access Issue,critical,Pending client,,1,,
TKT01330,2024-05-16,,Application Support,Karthik,Payments,Access Issue,low,Pending client,,5,,
TKT01331,2024-11-28,2024-12-05,Database Support,Sandeep,Reporting,Data Issue,low,Pending client,7.0,5,Breached,
TKT01332,2024-07-08,2024-07-12,Database Support,Neha,Login,Performance Issue,High,resolved,4.0,2,Breached,1.0
TKT01333,2024-02-02,,Database Support,Rohit,Orders,Data Issue,High,Pending client,,2,,
TKT01334,2024-01-06,2024-01-06,Infrastructure Support,Lakshmi,User Management,Access Issue,HIGH,Open,0.0,2,Met,
TKT01335,2024-02-15,2024-02-15,Integration Support,Arjun,Payments,Configuration Issue,critical,closed,0.0,1,Met,3.0
TKT01336,2024-09-14,,Application Support,Karthik,Login ,Configuration Issue,low,Open,,5,,
TKT01337,2024-05-15,2024-05-18,Integration Support,Tarun,Login,Access Issue,low,Resolved,3.0,5,Met,4.0
TKT01338,2024-05-08,,Integration Support,Arjun,API Integration,Performance Issue,Critical,In Progress,,1,,
TKT01339,2024-06-12,2024-06-12,Infrastructure Support,Meena,API Integration,Configuration Issue,HIGH,closed,0.0,2,Met,
TKT01340,2024-02-20,2024-02-20,Integration Support,Tarun,User Management,Configuration Issue,critical,resolved,0.0,1,Met,5.0
TKT01341,2024-11-11,2024-11-18,Application Support,Priya,Login,Configuration Issue,low,Closed,7.0,5,Breached,3.0
TKT01342,2024-10-27,2024-10-30,Application Support,Amit,Orders,Bug,HIGH,Pending client,3.0,2,Breached,
TKT01343,2024-05-08,2024-05-13,Infrastructure Support,Kiran,Orders,Bug,Low,Open,5.0,5,Met,
TKT01344,2024-09-09,2024-09-12,Application Support,Karthik,Reporting,Data Issue,HIGH,resolved,3.0,2,Breached,2.0
TKT01345,2024-11-26,2024-11-28,Database Support,Sandeep,Orders,Data Issue,critical,In Progress,2.0,1,Breached,
TKT01346,2024-02-15,2024-02-20,Database Support,Rohit,Reporting,Access Issue,Medium,closed,5.0,3,Breached,3.0
TKT01347,2024-01-20,,Database Support,Vikram,Login,Configuration Issue,HIGH,In Progress,,2,,
TKT01348,2024-06-29,2024-07-01,Application Support,Priya,Login,Access Issue,Medium,Open,2.0,3,Met,
TKT01349,2024-04-24,2024-04-24,Infrastructure Support,Meena,Login,Data Issue,High,In Progress,0.0,2,Met,
TKT01350,2024-04-14,2024-04-16,Integration Support,Divya,Payments,Bug,Critical,In Progress,2.0,1,Breached,
TKT01351,2024-06-24,2024-06-25,Application Support,Sneha,Orders,Performance Issue,HIGH,Closed,1.0,2,Met,
TKT01352,2024-10-19,2024-10-19,Infrastructure Support,Meena,Payments,Bug,critical,Closed,0.0,1,Met,
TKT01353,2024-03-22,2024-03-22,Infrastructure Support,Lakshmi,Payments,Data Issue,Critical,Pending client,0.0,1,Met,
TKT01354,2024-02-27,,Infrastructure Support,Kiran,Login,Bug,critical,Pending Client,,1,,
TKT01355,2024-10-13,,Integration Support,Divya,Orders,Performance Issue,Medium,Open,,3,,
TKT01356,2024-07-03,2024-07-07,Infrastructure Support,Naveen,Orders,Data Issue,Medium,Resolved,4.0,3,Breached,
TKT01357,2024-06-12,2024-06-13,Application Support,Rahul,API Integration,Data Issue,Medium,Resolved,1.0,3,Met,5.0
TKT01358,2024-05-03,,Infrastructure Support,Lakshmi,User Management,Configuration Issue,High,Pending client,,2,,
TKT01359,2024-10-25,2024-10-26,Integration Support,Pooja,Payments,Configuration Issue,HIGH,closed,1.0,2,Met,5.0
TKT01360,2024-10-28,2024-10-28,Infrastructure Support,Naveen,Login,Configuration Issue,HIGH,Closed,0.0,2,Met,4.0
TKT01361,2024-06-26,2024-06-28,Infrastructure Support,Meena,User Management,Configuration Issue,Medium,resolved,2.0,3,Met,
TKT01362,2024-08-31,2024-09-05,Integration Support,Divya,User Management,Configuration Issue,low,Pending client,5.0,5,Met,
TKT01363,2024-12-24,2024-12-29,Application Support,Priya,Reporting,Access Issue,Low,closed,5.0,5,Met,3.0
TKT01364,2024-05-19,,Integration Support,Manish,Payments,Performance Issue,HIGH,Pending client,,2,,
TKT01365,2024-06-02,2024-06-04,Database Support,Sandeep,User Management,Bug,low,Pending Client,2.0,5,Met,
TKT01366,2024-05-26,2024-06-02,Infrastructure Support,Harish,User Management,Access Issue,low,Resolved,7.0,5,Breached,3.0
TKT01367,2024-12-27,2024-12-27,Integration Support,Tarun,User Management,Performance Issue,HIGH,resolved,0.0,2,Met,5.0
TKT01368,2024-07-20,2024-07-22,Integration Support,Arjun,Orders,Performance Issue,Critical,Resolved,2.0,1,Breached,
TKT01369,2024-12-04,,Application Support,Amit,Login,Data Issue,low,In Progress,,5,,
TKT01370,2024-02-15,,Infrastructure Support,Meena,Payments,Bug,Medium,Pending client,,3,,
TKT01371,2024-08-29,2024-09-01,Application Support,Priya,Reporting,Configuration Issue,Low,resolved,3.0,5,Met,4.0
TKT01372,2024-04-17,2024-04-19,Infrastructure Support,Harish,User Management,Configuration Issue,HIGH,Pending Client,2.0,2,Met,
TKT01373,2024-07-23,2024-07-23,Application Support,Karthik,Reporting,Performance Issue,High,In Progress,0.0,2,Met,
TKT01374,2024-04-25,2024-04-25,Infrastructure Support,Meena,Reporting,Performance Issue,critical,Resolved,0.0,1,Met,3.0
TKT01375,2024-11-04,,Application Support,Sneha,Login,Configuration Issue,Medium,Pending client,,3,,
TKT01376,2024-08-17,2024-08-17,Infrastructure Support,Meena,Reporting,Access Issue,Critical,resolved,0.0,1,Met,4.0
TKT01377,2024-08-05,2024-08-06,Database Support,Sandeep,Reporting,Performance Issue,High,Pending client,1.0,2,Met,
TKT01378,2024-10-15,,Infrastructure Support,Harish,User Management,Performance Issue,HIGH,Open,,2,,
TKT01379,2024-12-08,,Integration Support,Tarun,Payments,Bug,Medium,Open,,3,,
TKT01380,2024-10-02,,Database Support,Anjali,Login,Access Issue,Low,In Progress,,5,,
TKT01381,2024-01-21,,Database Support,Anjali,Login,Data Issue,low,Pending Client,,5,,
TKT01382,2024-06-13,2024-06-13,Application Support,Priya,User Management,Access Issue,High,In Progress,0.0,2,Met,
TKT01383,2024-12-17,2024-12-21,Application Support,Amit,Login,Bug,low,Resolved,4.0,5,Met,4.0
TKT01384,2024-08-18,2024-08-18,Application Support,Rahul,Orders,Access Issue,critical,resolved,0.0,1,Met,
TKT01385,2024-04-26,,Application Support,Sneha,User Management,Data Issue,low,Pending client,,5,,
TKT01386,2024-10-14,2024-10-15,Database Support,Rohit,Orders,Performance Issue,Low,Closed,1.0,5,Met,5.0
TKT01387,2024-01-16,2024-01-22,Infrastructure Support,Meena,User Management,Configuration Issue,Low,Closed,6.0,5,Breached,3.0
TKT01388,2024-10-29,2024-11-01,Application Support,Rahul,Orders,Data Issue,High,Closed,3.0,2,Breached,1.0
TKT01389,2024-08-12,,Infrastructure Support,Harish,API Integration,Bug,Low,In Progress,,5,,
TKT01390,2024-05-21,2024-05-22,Infrastructure Support,Naveen,API Integration,Data Issue,critical,Resolved,1.0,1,Met,4.0
TKT01391,2024-12-04,2024-12-04,Infrastructure Support,Harish,Orders,Access Issue,Critical,closed,0.0,1,Met,5.0
TKT01392,2024-01-29,2024-01-31,Database Support,Vikram,User Management,Configuration Issue,High,Resolved,2.0,2,Met,
TKT01393,2024-05-28,2024-05-31,Integration Support,Tarun,User Management,Data Issue,Low,Pending Client,3.0,5,Met,
TKT01394,2024-01-01,2024-01-07,Database Support,Sandeep,Reporting,Bug,Medium,resolved,6.0,3,Breached,2.0
TKT01395,2024-03-04,2024-03-08,Infrastructure Support,Naveen,Orders,Configuration Issue,low,closed,4.0,5,Met,5.0
TKT01396,2024-07-17,,Integration Support,Tarun,Reporting,Bug,Medium,Pending client,,3,,
TKT01397,2024-11-30,2024-11-30,Application Support,Sneha,Orders,Configuration Issue,HIGH,Closed,0.0,2,Met,3.0
TKT01398,2024-10-31,2024-10-31,Application Support,Sneha,API Integration,Bug,Critical,resolved,0.0,1,Met,4.0
TKT01399,2024-06-11,2024-06-13,Infrastructure Support,Lakshmi,Payments,Bug,Medium,Resolved,2.0,3,Met,
TKT01400,2024-02-19,,Application Support,Rahul,Login,Bug,Medium,Pending Client,,3,,
TKT01401,2024-10-15,2024-10-20,Application Support,Karthik,API Integration,Access Issue,Low,Pending Client,5.0,5,Met,
TKT01402,2024-10-11,2024-10-14,Infrastructure Support,Naveen,Payments,Performance Issue,Medium,In Progress,3.0,3,Met,
TKT01403,2024-07-10,2024-07-11,Integration Support,Pooja,User Management,Performance Issue,low,Closed,1.0,5,Met,3.0
TKT01404,2024-02-14,2024-02-17,Database Support,Anjali,Orders,Data Issue,Critical,Resolved,3.0,1,Breached,1.0
TKT01405,2024-08-10,2024-08-13,Integration Support,Manish,Orders,Configuration Issue,low,resolved,3.0,5,Met,
TKT01406,2024-11-14,2024-11-21,Infrastructure Support,Kiran,Payments,Performance Issue,low,resolved,7.0,5,Breached,
TKT01407,2024-09-26,2024-10-02,Integration Support,Manish,Payments,Data Issue,Medium,resolved,6.0,3,Breached,
TKT01408,2024-11-24,2024-11-26,Infrastructure Support,Kiran,API Integration,Bug,Critical,Closed,2.0,1,Breached,
TKT01409,2024-01-06,,Database Support,Sandeep,Reporting,Access Issue,critical,Pending client,,1,,
TKT01410,2024-12-19,2024-12-19,Application Support,Rahul,Orders,Configuration Issue,Medium,Resolved,0.0,3,Met,5.0
TKT01411,2024-04-12,,Infrastructure Support,Lakshmi,Orders,Performance Issue,critical,Open,,1,,
TKT01412,2024-07-09,2024-07-14,Integration Support,Divya,Reporting,Data Issue,low,resolved,5.0,5,Met,3.0
TKT01413,2024-04-22,2024-04-25,Infrastructure Support,Harish,Payments,Performance Issue,HIGH,Resolved,3.0,2,Breached,
TKT01414,2024-01-01,2024-01-01,Infrastructure Support,Kiran,API Integration,Performance Issue,High,Pending client,0.0,2,Met,
TKT01415,2024-02-04,2024-02-05,Infrastructure Support,Meena,API Integration,Access Issue,HIGH,Pending client,1.0,2,Met,
TKT01416,2024-06-27,,Database Support,Sandeep,Login,Access Issue,critical,Open,,1,,
TKT01417,2024-01-02,2024-01-02,Integration Support,Tarun,User Management,Configuration Issue,Critical,In Progress,0.0,1,Met,
TKT01418,2024-02-12,2024-02-13,Database Support,Sandeep,API Integration,Performance Issue,Critical,Resolved,1.0,1,Met,4.0
TKT01419,2024-03-15,2024-03-16,Database Support,Rohit,Orders,Bug,critical,resolved,1.0,1,Met,4.0
TKT01420,2024-02-09,2024-02-16,Application Support,Amit,Login,Data Issue,Low,closed,7.0,5,Breached,1.0
TKT01421,2024-12-01,,Integration Support,Pooja,API Integration,Performance Issue,Medium,Pending client,,3,,
TKT01422,2024-03-19,2024-03-24,Integration Support,Tarun,User Management,Performance Issue,low,resolved,5.0,5,Met,5.0
TKT01423,2024-12-27,2024-12-30,Database Support,Anjali,Orders ,Access Issue,Medium,Pending client,3.0,3,Met,
TKT01424,2024-07-24,2024-07-29,Application Support,Karthik,Reporting,Access Issue,High,Resolved,5.0,2,Breached,1.0
TKT01425,2024-01-18,2024-01-21,Application Support,Rahul,Orders ,Access Issue,Low,closed,3.0,5,Met,
TKT01426,2024-07-09,,Infrastructure Support,Naveen,Payments,Performance Issue,critical,Pending Client,,1,,
TKT01427,2024-03-02,,Database Support,Neha,API Integration,Performance Issue,High,In Progress,,2,,
TKT01428,2024-10-11,,Infrastructure Support,Kiran,Reporting,Access Issue,Critical,In Progress,,1,,
TKT01429,2024-01-07,2024-01-09,Database Support,Sandeep,API Integration,Data Issue,HIGH,resolved,2.0,2,Met,5.0
TKT01430,2024-04-14,,Application Support,Karthik,User Management,Configuration Issue,Low,Open,,5,,
TKT01431,2024-05-04,2024-05-11,Infrastructure Support,Harish,User Management,Access Issue,High,Resolved,7.0,2,Breached,3.0
TKT01432,2024-12-23,2024-12-28,Database Support,Rohit,Payments,Data Issue,Critical,Closed,5.0,1,Breached,3.0
TKT01433,2024-01-22,,Database Support,Sandeep,Orders,Data Issue,High,Pending client,,2,,
TKT01434,2024-06-23,,Database Support,Neha,Reporting,Configuration Issue,Low,Pending client,,5,,
TKT01435,2024-12-12,2024-12-12,Integration Support,Pooja,Reporting,Bug,critical,Pending Client,0.0,1,Met,
TKT01436,2024-12-03,2024-12-11,Application Support,Priya,User Management,Data Issue,low,Closed,8.0,5,Breached,2.0
TKT01437,2024-04-04,2024-04-08,Database Support,Vikram,API Integration,Bug,High,closed,4.0,2,Breached,2.0
TKT01438,2024-10-13,,Database Support,Rohit,Login,Configuration Issue,critical,Pending Client,,1,,
TKT01439,2024-07-05,2024-07-05,Integration Support,Pooja,API Integration,Performance Issue,Medium,Resolved,0.0,3,Met,5.0
TKT01440,2024-01-21,,Database Support,Rohit,Login,Configuration Issue,High,Pending client,,2,,
TKT01441,2024-07-30,2024-07-30,Application Support,Amit,Orders,Performance Issue,Critical,In Progress,0.0,1,Met,
TKT01442,2024-12-23,2024-12-23,Database Support,Neha,Login,Bug,Critical,Resolved,0.0,1,Met,5.0
TKT01443,2024-09-09,2024-09-11,Application Support,Rahul,API Integration,Configuration Issue,HIGH,Closed,2.0,2,Met,5.0
TKT01444,2024-10-10,2024-10-16,Database Support,Sandeep,Reporting,Bug,low,Resolved,6.0,5,Breached,
TKT01445,2024-11-16,2024-11-18,Database Support,Rohit,Login,Data Issue,Low,Resolved,2.0,5,Met,5.0
TKT01446,2024-03-12,2024-03-17,Infrastructure Support,Lakshmi,API Integration,Bug,low,Resolved,5.0,5,Met,5.0
TKT01447,2024-06-29,2024-07-06,Application Support,Priya,Reporting,Bug,Low,Pending Client,7.0,5,Breached,
TKT01448,2024-11-11,2024-11-12,Infrastructure Support,Harish,Orders,Bug,critical,In Progress,1.0,1,Met,
TKT01449,2024-05-24,2024-05-28,Database Support,Vikram,Login,Bug,Low,Resolved,4.0,5,Met,5.0
TKT01450,2024-10-15,2024-10-18,Application Support,Karthik,Reporting,Access Issue,High,In Progress,3.0,2,Breached,
TKT01451,2024-08-27,2024-08-28,Integration Support,Pooja,User Management,Bug,critical,closed,1.0,1,Met,3.0
TKT01452,2024-11-18,2024-11-23,Infrastructure Support,Naveen,User Management ,Data Issue,low,closed,5.0,5,Met,
TKT01453,2024-04-19,2024-04-23,Database Support,Rohit,Orders,Bug,Low,closed,4.0,5,Met,3.0
TKT01454,2024-09-25,,Database Support,Vikram,Payments,Configuration Issue,Medium,Pending client,,3,,
TKT01455,2024-08-02,2024-08-07,Infrastructure Support,Meena,API Integration,Bug,Low,Resolved,5.0,5,Met,3.0
TKT01456,2024-06-02,,Integration Support,Arjun,Orders,Access Issue,High,Open,,2,,
TKT01457,2024-09-20,2024-09-27,Integration Support,Tarun,User Management,Access Issue,low,resolved,7.0,5,Breached,2.0
TKT01458,2024-07-19,2024-07-25,Infrastructure Support,Kiran,Payments,Bug,Low,Pending Client,6.0,5,Breached,
TKT01459,2024-09-24,,Database Support,Anjali,API Integration,Bug,HIGH,In Progress,,2,,
TKT01460,2024-09-26,2024-10-04,Application Support,Sneha,Reporting,Access Issue,low,In Progress,8.0,5,Breached,
TKT01461,2024-10-31,,Application Support,Amit,Orders,Configuration Issue,low,Pending client,,5,,
TKT01462,2024-01-01,2024-01-08,Application Support,Rahul,Payments ,Bug,Low,Resolved,7.0,5,Breached,
TKT01463,2024-01-29,2024-01-31,Integration Support,Tarun,API Integration,Configuration Issue,HIGH,Resolved,2.0,2,Met,3.0
TKT01464,2024-05-06,2024-05-10,Database Support,Neha,API Integration,Data Issue,low,Closed,4.0,5,Met,3.0
TKT01465,2024-10-21,2024-10-26,Infrastructure Support,Meena,Login,Bug,Critical,Resolved,5.0,1,Breached,1.0
TKT01466,2024-05-18,,Integration Support,Pooja,Payments,Configuration Issue,Low,Pending Client,,5,,
TKT01467,2024-04-25,,Integration Support,Tarun,User Management,Data Issue,Low,Open,,5,,
TKT01468,2024-03-03,2024-03-04,Infrastructure Support,Harish,Orders,Configuration Issue,Medium,Closed,1.0,3,Met,5.0
TKT01469,2024-08-08,,Application Support,Priya,Login,Access Issue,HIGH,Pending Client,,2,,
TKT01470,2024-11-02,2024-11-07,Infrastructure Support,Harish,Login,Bug,Low,Closed,5.0,5,Met,3.0
TKT01471,2024-02-17,2024-02-20,Application Support,Sneha,API Integration,Performance Issue,HIGH,Resolved,3.0,2,Breached,
TKT01472,2024-09-24,2024-09-28,Infrastructure Support,Meena,Payments,Access Issue,Low,closed,4.0,5,Met,3.0
TKT01473,2024-02-13,,Application Support,Amit,Orders,Performance Issue,High,In Progress,,2,,
TKT01474,2024-05-11,,Database Support,Anjali,Payments,Configuration Issue,critical,Pending Client,,1,,
TKT01475,2024-03-01,2024-03-05,Infrastructure Support,Naveen,Orders,Data Issue,Medium,Closed,4.0,3,Breached,3.0
TKT01476,2024-12-14,2024-12-15,Infrastructure Support,Harish,User Management,Bug,Critical,Pending client,1.0,1,Met,
TKT01477,2024-08-27,2024-08-28,Database Support,Neha,API Integration,Access Issue,High,Resolved,1.0,2,Met,3.0
TKT01478,2024-06-13,2024-06-19,Application Support,Karthik,Login,Performance Issue,low,In Progress,6.0,5,Breached,
TKT01479,2024-08-30,2024-09-06,Integration Support,Divya,Reporting ,Bug,low,closed,7.0,5,Breached,
TKT01480,2024-01-01,2024-01-02,Application Support,Karthik,Reporting,Bug,HIGH,Resolved,1.0,2,Met,5.0
TKT01481,2024-01-26,2024-01-28,Application Support,Amit,API Integration,Performance Issue,low,closed,2.0,5,Met,
TKT01482,2024-07-03,2024-07-06,Integration Support,Pooja,Payments,Performance Issue,Low,resolved,3.0,5,Met,
TKT01483,2024-05-01,2024-05-01,Database Support,Anjali,Payments,Access Issue,critical,Resolved,0.0,1,Met,3.0
TKT01484,2024-03-20,2024-03-21,Infrastructure Support,Naveen,Payments,Performance Issue,Low,resolved,1.0,5,Met,4.0
TKT01485,2024-08-31,2024-09-02,Database Support,Rohit,Login,Data Issue,Critical,Closed,2.0,1,Breached,
TKT01486,2024-06-05,,Integration Support,Divya,Payments,Access Issue,Low,In Progress,,5,,
TKT01487,2024-09-24,2024-09-25,Application Support,Amit,Payments,Configuration Issue,critical,resolved,1.0,1,Met,4.0
TKT01488,2024-12-20,2024-12-22,Database Support,Anjali,Login,Access Issue,HIGH,Open,2.0,2,Met,
TKT01489,2024-01-22,2024-01-23,Integration Support,Divya,Orders,Configuration Issue,High,Resolved,1.0,2,Met,4.0
TKT01490,2024-05-08,,Integration Support,Arjun,Payments ,Configuration Issue,Medium,Open,,3,,
TKT01491,2024-05-01,2024-05-01,Infrastructure Support,Kiran,Payments,Configuration Issue,critical,Closed,0.0,1,Met,4.0
TKT01492,2024-12-19,2024-12-19,Application Support,Sneha,API Integration,Data Issue,critical,Closed,0.0,1,Met,3.0
TKT01493,2024-04-01,,Database Support,Anjali,API Integration,Performance Issue,High,Pending Client,,2,,
TKT01494,2024-09-04,2024-09-10,Integration Support,Divya,Reporting,Configuration Issue,low,Pending client,6.0,5,Breached,
TKT01495,2024-09-16,2024-09-20,Database Support,Sandeep,Reporting,Configuration Issue,Low,resolved,4.0,5,Met,5.0
TKT01496,2024-09-06,,Integration Support,Manish,Reporting,Performance Issue,Low,Open,,5,,
TKT01497,2024-12-19,2024-12-25,Infrastructure Support,Meena,Orders,Access Issue,low,resolved,6.0,5,Breached,2.0
TKT01498,2024-03-13,2024-03-15,Integration Support,Tarun,Login,Data Issue,Critical,Pending Client,2.0,1,Breached,
TKT01499,2024-02-07,,Application Support,Sneha,User Management,Performance Issue,Medium,In Progress,,3,,
TKT01500,2024-12-31,2025-01-01,Integration Support,Pooja,API Integration ,Performance Issue,HIGH,resolved,1.0,2,Met,5.0
TKT01501,2024-02-20,2024-02-22,Infrastructure Support,Lakshmi,Payments,Data Issue,High,Resolved,2.0,2,Met,
TKT01502,2024-03-14,,Infrastructure Support,Lakshmi,User Management,Configuration Issue,HIGH,Pending Client,,2,,
TKT01503,2024-06-13,,Database Support,Rohit,API Integration,Access Issue,HIGH,Pending Client,,2,,
TKT01504,2024-12-25,2024-12-26,Integration Support,Manish,API Integration,Configuration Issue,Critical,Closed,1.0,1,Met,3.0
TKT01505,2024-12-15,2024-12-18,Infrastructure Support,Lakshmi,API Integration,Data Issue,High,In Progress,3.0,2,Breached,
TKT01506,2024-09-29,2024-10-02,Infrastructure Support,Lakshmi,API Integration,Access Issue,low,Resolved,3.0,5,Met,4.0
TKT01507,2024-04-20,,Application Support,Priya,Login,Access Issue,High,Pending Client,,2,,
TKT01508,2024-02-03,2024-02-03,Database Support,Vikram,User Management,Data Issue,critical,Closed,0.0,1,Met,4.0
TKT01509,2024-03-26,,Infrastructure Support,Lakshmi,Reporting,Access Issue,High,Pending client,,2,,
