Ticket_ID,Created_Date,Resolved_Date,Support_Team,Support_Engineer,Application_Module,Issue_Category,Priority,Ticket_Status,Resolution_Days,SLA_Target_Days,SLA_Status,CSAT_Score
TKT00956,2024-04-25,NULL,Application Support,Priya,Payments,Configuration Issue,high,in progress,NULL,2,NULL,NULL
TKT00957,2024-11-24,2024-11-27,Infrastructure Support,Lakshmi,User Management,Access Issue,critical,resolved,3,1,Breached,1
TKT00958,2024-06-06,NULL,Database Support,Sandeep,User Management,Access Issue,critical,pending client,NULL,1,NULL,NULL
TKT00959,2024-09-21,2024-09-24,Infrastructure Support,Lakshmi,Orders,Configuration Issue,high,resolved,3,2,Breached,NULL
TKT00960,2024-02-08,NULL,Infrastructure Support,Lakshmi,Login,Configuration Issue,high,in progress,NULL,2,NULL,NULL
TKT00961,2024-09-09,2024-09-11,Integration Support,Arjun,Login,Bug,high,resolved,2,2,Met,4
TKT00962,2024-03-24,2024-03-29,Database Support,Neha,Payments,Bug,low,resolved,5,5,Met,5
TKT00963,2024-07-22,2024-07-24,Infrastructure Support,Meena,Reporting,Bug,critical,pending client,2,1,Breached,NULL
TKT00964,2024-02-24,NULL,Database Support,Sandeep,User Management,Data Issue,low,pending client,NULL,5,NULL,NULL
TKT00965,2024-09-19,NULL,Database Support,Anjali,"API Integration ",Configuration Issue,medium,open,NULL,3,NULL,NULL
TKT00966,2024-01-27,2024-01-29,Database Support,Sandeep,Orders,Data Issue,high,pending client,2,2,Met,NULL
TKT00967,2024-02-28,2024-03-02,Infrastructure Support,Meena,Reporting,Configuration Issue,high,resolved,3,2,Breached,NULL
TKT00968,2024-08-21,NULL,Database Support,Neha,Payments,Bug,high,pending client,NULL,2,NULL,NULL
TKT00969,2024-11-08,NULL,Database Support,Anjali,Orders,Performance Issue,critical,open,NULL,1,NULL,NULL
TKT00970,2024-04-30,2024-05-02,Infrastructure Support,Kiran,Payments,Bug,critical,closed,2,1,Breached,3
TKT00971,2024-12-23,2024-12-27,Infrastructure Support,Lakshmi,Orders,Bug,low,closed,4,5,Met,3
TKT00972,2024-06-16,2024-06-19,Application Support,Sneha,User Management,Performance Issue,low,closed,3,5,Met,5
TKT00973,2024-05-14,2024-05-14,Infrastructure Support,Naveen,Orders,Bug,critical,closed,0,1,Met,4
TKT00974,2024-04-19,2024-04-19,Infrastructure Support,Kiran,User Management,Performance Issue,critical,resolved,0,1,Met,3
TKT00975,2024-10-20,NULL,Application Support,Rahul,Login,Configuration Issue,high,pending client,NULL,2,NULL,NULL
TKT00976,2024-01-04,2024-01-07,Application Support,Amit,Payments,Access Issue,medium,resolved,3,3,Met,5
TKT00977,2024-11-30,2024-11-30,Application Support,Rahul,Login,Configuration Issue,critical,closed,0,1,Met,NULL
TKT00978,2024-08-31,2024-09-02,Integration Support,Divya,User Management,Performance Issue,high,closed,2,2,Met,3
TKT00979,2024-10-22,2024-10-25,Infrastructure Support,Naveen,Orders,Performance Issue,high,in progress,3,2,Breached,NULL
TKT00980,2024-08-30,2024-09-03,Database Support,Vikram,User Management,Data Issue,medium,closed,4,3,Breached,1
TKT00981,2024-08-27,2024-08-30,Integration Support,Manish,User Management,Access Issue,high,closed,3,2,Breached,2
TKT00982,2024-09-12,2024-09-16,Application Support,Karthik,Payments,Performance Issue,low,resolved,4,5,Met,4
TKT00983,2024-10-27,2024-10-27,Integration Support,Manish,Payments,Data Issue,critical,closed,0,1,Met,NULL
TKT00984,2024-12-15,NULL,Integration Support,Manish,User Management,Performance Issue,high,pending client,NULL,2,NULL,NULL
TKT00985,2024-04-21,2024-04-23,Application Support,Sneha,User Management,Bug,critical,pending client,2,1,Breached,NULL
TKT00986,2024-01-10,NULL,Infrastructure Support,Harish,User Management,Performance Issue,high,pending client,NULL,2,NULL,NULL
TKT00987,2024-04-11,2024-04-15,Infrastructure Support,Harish,Login,Data Issue,high,closed,4,2,Breached,3
TKT00988,2024-01-16,2024-01-20,Integration Support,Pooja,Payments,Bug,high,pending client,4,2,Breached,NULL
TKT00989,2024-01-10,2024-01-15,Application Support,Rahul,Reporting,Performance Issue,medium,resolved,5,3,Breached,NULL
TKT00990,2024-11-26,2024-11-28,Application Support,Karthik,Payments,Configuration Issue,low,closed,2,5,Met,4
TKT00991,2024-03-01,2024-03-01,Database Support,Anjali,User Management,Data Issue,critical,closed,0,1,Met,5
TKT00992,2024-06-18,2024-06-18,Application Support,Karthik,"User Management ",Data Issue,critical,resolved,0,1,Met,5
TKT00993,2024-10-24,2024-10-31,Database Support,Anjali,Login,Bug,low,in progress,7,5,Breached,NULL
TKT00994,2024-10-03,2024-10-11,Application Support,Amit,API Integration,Configuration Issue,low,resolved,8,5,Breached,2
TKT00995,2024-08-03,2024-08-03,Integration Support,Pooja,Reporting,Access Issue,high,pending client,0,2,Met,NULL
TKT00996,2024-07-13,2024-07-18,Database Support,Rohit,Reporting,Data Issue,low,closed,5,5,Met,4
TKT00997,2024-09-05,2024-09-07,Integration Support,Manish,"Login ",Bug,critical,resolved,2,1,Breached,2
TKT00998,2024-10-25,2024-10-27,Infrastructure Support,Harish,API Integration,Configuration Issue,medium,resolved,2,3,Met,NULL
TKT00999,2024-09-18,NULL,Integration Support,Manish,Login,Access Issue,low,open,NULL,5,NULL,NULL
TKT01000,2024-09-17,2024-09-17,Application Support,Amit,Reporting,Bug,high,closed,0,2,Met,3
TKT01001,2024-03-22,NULL,Database Support,Rohit,Reporting,Bug,low,pending client,NULL,5,NULL,NULL
TKT01002,2024-07-04,2024-07-04,Database Support,Rohit,Login,Performance Issue,high,closed,0,2,Met,5
TKT01003,2024-02-05,2024-02-09,Infrastructure Support,Harish,User Management,Access Issue,high,closed,4,2,Breached,3
TKT01004,2024-04-24,2024-04-29,Application Support,Sneha,API Integration,Data Issue,low,closed,5,5,Met,5
TKT01005,2024-02-23,2024-02-25,Integration Support,Manish,User Management,Access Issue,critical,closed,2,1,Breached,1
TKT01006,2024-01-27,2024-01-31,Application Support,Sneha,Payments,Data Issue,high,resolved,4,2,Breached,NULL
TKT01007,2024-07-08,2024-07-09,Database Support,Neha,Reporting,Data Issue,medium,pending client,1,3,Met,NULL
TKT01008,2024-09-09,2024-09-09,Application Support,Karthik,API Integration,Access Issue,critical,closed,0,1,Met,NULL
TKT01009,2024-04-16,2024-04-21,Infrastructure Support,Naveen,Payments,Access Issue,low,closed,5,5,Met,5
TKT01010,2024-04-06,2024-04-06,Database Support,Anjali,Orders,Configuration Issue,high,open,0,2,Met,NULL
TKT01011,2024-04-12,NULL,Database Support,Rohit,Login,Data Issue,high,pending client,NULL,2,NULL,NULL
TKT01012,2024-02-09,2024-02-13,Application Support,Rahul,Reporting,Data Issue,low,resolved,4,5,Met,4
TKT01013,2024-08-23,2024-08-26,Application Support,Karthik,Payments,Performance Issue,medium,pending client,3,3,Met,NULL
TKT01014,2024-02-13,NULL,Database Support,Anjali,Payments,Access Issue,medium,in progress,NULL,3,NULL,NULL
TKT01015,2024-05-13,NULL,Database Support,Vikram,API Integration,Access Issue,critical,in progress,NULL,1,NULL,NULL
TKT01016,2024-05-23,2024-05-29,Infrastructure Support,Meena,Reporting,Access Issue,low,closed,6,5,Breached,1
TKT01017,2024-06-26,NULL,Integration Support,Pooja,API Integration,Data Issue,critical,pending client,NULL,1,NULL,NULL
TKT01018,2024-03-02,2024-03-02,Infrastructure Support,Kiran,Orders,Access Issue,medium,pending client,0,3,Met,NULL
TKT01019,2024-10-12,2024-10-17,Integration Support,Manish,Payments,Performance Issue,medium,pending client,5,3,Breached,NULL
TKT01020,2024-09-03,2024-09-05,Infrastructure Support,Harish,Login,Data Issue,critical,resolved,2,1,Breached,3
TKT01021,2024-04-03,NULL,Integration Support,Pooja,Payments,Configuration Issue,low,open,NULL,5,NULL,NULL
TKT01022,2024-11-07,2024-11-07,Integration Support,Arjun,Login,Performance Issue,high,open,0,2,Met,NULL
TKT01023,2024-07-23,2024-07-24,Infrastructure Support,Meena,Login,Bug,critical,closed,1,1,Met,4
TKT01024,2024-12-17,2024-12-17,Integration Support,Arjun,Payments,Configuration Issue,critical,resolved,0,1,Met,4
TKT01025,2024-05-26,2024-05-28,Infrastructure Support,Naveen,Payments,Configuration Issue,high,pending client,2,2,Met,NULL
TKT01026,2024-05-20,2024-05-23,Infrastructure Support,Lakshmi,Payments,Access Issue,high,resolved,3,2,Breached,NULL
TKT01027,2024-02-08,2024-02-08,Integration Support,Tarun,API Integration,Data Issue,critical,resolved,0,1,Met,3
TKT01028,2024-09-24,2024-09-26,Integration Support,Arjun,Login,Configuration Issue,high,resolved,2,2,Met,5
TKT01029,2024-09-18,2024-09-19,Application Support,Priya,Payments,Configuration Issue,critical,closed,1,1,Met,5
TKT01030,2024-12-26,2024-12-29,Application Support,Karthik,Reporting,Data Issue,high,closed,3,2,Breached,3
TKT01031,2024-04-05,2024-04-10,Infrastructure Support,Lakshmi,Orders,Bug,high,in progress,5,2,Breached,NULL
TKT01032,2024-03-24,2024-04-01,Database Support,Sandeep,Login,Configuration Issue,low,closed,8,5,Breached,1
TKT01033,2024-03-31,2024-04-03,Application Support,Karthik,API Integration,Performance Issue,medium,closed,3,3,Met,4
TKT01034,2024-03-03,2024-03-03,Application Support,Priya,Reporting,Bug,critical,in progress,0,1,Met,NULL
TKT01035,2024-07-18,2024-07-23,Infrastructure Support,Kiran,Login,Performance Issue,critical,open,5,1,Breached,NULL
TKT01036,2024-07-07,2024-07-10,Integration Support,Divya,API Integration,Bug,high,resolved,3,2,Breached,1
TKT01037,2024-09-05,2024-09-10,Database Support,Rohit,User Management,Bug,low,open,5,5,Met,NULL
TKT01038,2024-01-07,2024-01-07,Infrastructure Support,Lakshmi,User Management,Configuration Issue,critical,resolved,0,1,Met,3
TKT01039,2024-02-17,2024-02-19,Database Support,Vikram,Login,Access Issue,critical,resolved,2,1,Breached,3
TKT01040,2024-10-03,NULL,Application Support,Karthik,Orders,Access Issue,critical,in progress,NULL,1,NULL,NULL
TKT01041,2024-09-04,NULL,Application Support,Sneha,API Integration,Bug,medium,pending client,NULL,3,NULL,NULL
TKT01042,2024-04-13,NULL,Database Support,Rohit,API Integration,Performance Issue,low,open,NULL,5,NULL,NULL
TKT01043,2024-05-03,NULL,Database Support,Rohit,User Management,Access Issue,low,open,NULL,5,NULL,NULL
TKT01044,2024-04-24,NULL,Infrastructure Support,Harish,Login,Performance Issue,high,open,NULL,2,NULL,NULL
TKT01045,2024-10-06,2024-10-06,Infrastructure Support,Naveen,Payments,Data Issue,high,pending client,0,2,Met,NULL
TKT01046,2024-02-16,2024-02-16,Application Support,Rahul,Payments,Data Issue,critical,resolved,0,1,Met,NULL
TKT01047,2024-08-15,2024-08-15,Integration Support,Pooja,API Integration,Data Issue,critical,resolved,0,1,Met,3
TKT01048,2024-06-07,2024-06-07,Application Support,Karthik,Login,Access Issue,high,resolved,0,2,Met,5
TKT01049,2024-09-28,NULL,Infrastructure Support,Kiran,Login,Configuration Issue,critical,in progress,NULL,1,NULL,NULL
TKT01050,2024-07-11,NULL,Application Support,Karthik,Orders,Bug,medium,pending client,NULL,3,NULL,NULL
TKT01051,2024-06-09,2024-06-09,Database Support,Anjali,Reporting,Configuration Issue,critical,pending client,0,1,Met,NULL
TKT01052,2024-01-29,2024-02-04,Database Support,Anjali,Login,Bug,low,resolved,6,5,Breached,NULL
TKT01053,2024-09-15,NULL,Application Support,Priya,Orders,Data Issue,critical,open,NULL,1,NULL,NULL
TKT01054,2024-09-10,2024-09-12,Application Support,Sneha,User Management,Bug,critical,closed,2,1,Breached,3
TKT01055,2024-04-22,2024-04-24,Database Support,Anjali,Payments,Data Issue,critical,resolved,2,1,Breached,1
TKT01056,2024-05-26,2024-05-26,Integration Support,Tarun,Orders,Bug,high,pending client,0,2,Met,NULL
TKT01057,2024-03-12,2024-03-14,Infrastructure Support,Lakshmi,API Integration,Access Issue,high,resolved,2,2,Met,3
TKT01058,2024-09-20,NULL,Integration Support,Arjun,Orders,Bug,high,open,NULL,2,NULL,NULL
TKT01059,2024-04-15,2024-04-15,Database Support,Rohit,User Management,Data Issue,high,resolved,0,2,Met,NULL
TKT01060,2024-10-10,2024-10-11,Integration Support,Arjun,API Integration,Data Issue,high,closed,1,2,Met,5
TKT01061,2024-05-28,NULL,Application Support,Karthik,Reporting,Performance Issue,low,open,NULL,5,NULL,NULL
TKT01062,2024-07-23,2024-07-29,Database Support,Rohit,Orders,Bug,low,closed,6,5,Breached,NULL
TKT01063,2024-07-20,NULL,Database Support,Vikram,User Management,Configuration Issue,high,pending client,NULL,2,NULL,NULL
TKT01064,2024-10-02,2024-10-03,Infrastructure Support,Lakshmi,Reporting,Access Issue,medium,resolved,1,3,Met,4
TKT01065,2024-11-22,2024-11-24,Integration Support,Manish,API Integration,Bug,medium,resolved,2,3,Met,3
TKT01066,2024-02-01,2024-02-03,Integration Support,Divya,Payments,Data Issue,high,closed,2,2,Met,4
TKT01067,2024-03-06,NULL,Application Support,Amit,User Management,Performance Issue,low,pending client,NULL,5,NULL,NULL
TKT01068,2024-02-14,2024-02-14,Infrastructure Support,Lakshmi,Orders,Bug,critical,closed,0,1,Met,4
TKT01069,2024-12-29,2025-01-05,Database Support,Sandeep,API Integration,Configuration Issue,low,pending client,7,5,Breached,NULL
TKT01070,2024-06-23,2024-06-27,Application Support,Rahul,User Management,Configuration Issue,low,resolved,4,5,Met,NULL
TKT01071,2024-05-03,NULL,Infrastructure Support,Lakshmi,Payments,Configuration Issue,critical,open,NULL,1,NULL,NULL
TKT01072,2024-03-06,2024-03-07,Application Support,Sneha,API Integration,Configuration Issue,high,pending client,1,2,Met,NULL
TKT01073,2024-10-01,NULL,Integration Support,Tarun,User Management,Bug,medium,in progress,NULL,3,NULL,NULL
TKT01074,2024-06-10,2024-06-15,Integration Support,Manish,API Integration,Performance Issue,low,closed,5,5,Met,NULL
TKT01075,2024-07-01,2024-07-08,Application Support,Amit,User Management,Data Issue,low,closed,7,5,Breached,NULL
TKT01076,2024-10-28,NULL,Infrastructure Support,Meena,Reporting,Configuration Issue,medium,open,NULL,3,NULL,NULL
TKT01077,2024-03-05,NULL,Database Support,Vikram,User Management,Bug,critical,pending client,NULL,1,NULL,NULL
TKT01078,2024-05-07,2024-05-09,Integration Support,Manish,Orders,Performance Issue,critical,resolved,2,1,Breached,1
TKT01079,2024-03-04,2024-03-06,Infrastructure Support,Lakshmi,API Integration,Configuration Issue,low,pending client,2,5,Met,NULL
TKT01080,2024-09-09,2024-09-12,Application Support,Karthik,Login,Access Issue,low,resolved,3,5,Met,4
TKT01081,2024-07-05,2024-07-05,Infrastructure Support,Naveen,Reporting,Bug,critical,resolved,0,1,Met,NULL
TKT01082,2024-03-15,2024-03-16,Application Support,Karthik,Login,Performance Issue,low,pending client,1,5,Met,NULL
TKT01083,2024-02-01,2024-02-01,Infrastructure Support,Kiran,Reporting,Access Issue,critical,pending client,0,1,Met,NULL
TKT01084,2024-10-09,NULL,Database Support,Sandeep,User Management,Performance Issue,low,pending client,NULL,5,NULL,NULL
TKT01085,2024-12-05,2024-12-06,Database Support,Neha,Login,Performance Issue,medium,resolved,1,3,Met,NULL
TKT01086,2024-09-21,2024-09-21,Application Support,Sneha,User Management,Performance Issue,critical,closed,0,1,Met,5
TKT01087,2024-04-20,2024-04-21,Integration Support,Divya,Orders,Data Issue,high,open,1,2,Met,NULL
TKT01088,2024-09-13,NULL,Database Support,Rohit,Orders,Access Issue,low,pending client,NULL,5,NULL,NULL
TKT01089,2024-03-14,2024-03-18,Infrastructure Support,Lakshmi,Login,Data Issue,low,open,4,5,Met,NULL
TKT01090,2024-09-14,NULL,Integration Support,Manish,Reporting,Performance Issue,high,pending client,NULL,2,NULL,NULL
TKT01091,2024-03-31,NULL,Application Support,Rahul,Payments,Data Issue,high,open,NULL,2,NULL,NULL
TKT01092,2024-01-04,NULL,Infrastructure Support,Kiran,Payments,Data Issue,low,pending client,NULL,5,NULL,NULL
TKT01093,2024-07-26,2024-08-01,Database Support,Rohit,Orders,Configuration Issue,low,resolved,6,5,Breached,NULL
TKT01094,2024-05-25,2024-05-27,Application Support,Karthik,Payments,Bug,critical,in progress,2,1,Breached,NULL
TKT01095,2024-05-07,2024-05-10,Application Support,Priya,API Integration,Configuration Issue,critical,resolved,3,1,Breached,NULL
TKT01096,2024-02-14,NULL,Application Support,Priya,Payments,Configuration Issue,critical,pending client,NULL,1,NULL,NULL
TKT01097,2024-06-03,2024-06-07,Database Support,Vikram,Reporting,Access Issue,low,closed,4,5,Met,3
TKT01098,2024-03-05,2024-03-07,Integration Support,Arjun,Login,Bug,medium,resolved,2,3,Met,5
TKT01099,2024-08-26,NULL,Application Support,Priya,Payments,Bug,medium,pending client,NULL,3,NULL,NULL
TKT01100,2024-11-23,2024-11-27,Application Support,Priya,"Orders ",Bug,high,pending client,4,2,Breached,NULL
TKT01101,2024-09-21,2024-09-28,Integration Support,Tarun,Payments,Performance Issue,low,open,7,5,Breached,NULL
TKT01102,2024-04-16,2024-04-16,Application Support,Priya,"User Management ",Performance Issue,high,pending client,0,2,Met,NULL
TKT01103,2024-09-20,2024-09-20,Integration Support,Pooja,API Integration,Performance Issue,critical,resolved,0,1,Met,NULL
TKT01104,2024-11-07,2024-11-07,Application Support,Sneha,Reporting,Configuration Issue,low,open,0,5,Met,NULL
TKT01105,2024-06-04,2024-06-07,Application Support,Rahul,User Management,Configuration Issue,high,resolved,3,2,Breached,3
TKT01106,2024-03-08,2024-03-11,Database Support,Anjali,User Management,Access Issue,medium,resolved,3,3,Met,4
TKT01107,2024-06-01,2024-06-02,Integration Support,Divya,Orders,Performance Issue,critical,closed,1,1,Met,NULL
TKT01108,2024-02-09,2024-02-13,Application Support,Amit,Reporting,Bug,low,closed,4,5,Met,5
TKT01109,2024-08-02,2024-08-09,Database Support,Anjali,Payments,Configuration Issue,low,resolved,7,5,Breached,3
TKT01110,2024-08-02,2024-08-02,Infrastructure Support,Harish,API Integration,Bug,critical,closed,0,1,Met,NULL
TKT01111,2024-06-14,2024-06-18,Database Support,Vikram,Orders,Access Issue,medium,resolved,4,3,Breached,NULL
TKT01112,2024-09-02,2024-09-05,Database Support,Neha,Login,Bug,medium,pending client,3,3,Met,NULL
TKT01113,2024-10-09,2024-10-12,Database Support,Vikram,Login,Access Issue,medium,closed,3,3,Met,3
TKT01114,2024-08-27,2024-08-30,Integration Support,Manish,API Integration,Bug,medium,pending client,3,3,Met,NULL
TKT01115,2024-08-03,2024-08-04,Infrastructure Support,Naveen,User Management,Performance Issue,critical,resolved,1,1,Met,4
TKT01116,2024-01-30,2024-01-30,Integration Support,Divya,API Integration,Bug,high,resolved,0,2,Met,NULL
TKT01117,2024-03-01,2024-03-07,Database Support,Anjali,Orders,Data Issue,low,closed,6,5,Breached,1
TKT01118,2024-01-15,2024-01-18,Integration Support,Tarun,Login,Access Issue,high,closed,3,2,Breached,NULL
TKT01119,2024-01-07,2024-01-07,Integration Support,Manish,Payments,Bug,critical,in progress,0,1,Met,NULL
TKT01120,2024-04-05,2024-04-08,Database Support,Sandeep,Orders,Configuration Issue,high,pending client,3,2,Breached,NULL
TKT01121,2024-04-29,2024-05-01,Infrastructure Support,Harish,Reporting,Access Issue,critical,closed,2,1,Breached,1
TKT01122,2024-12-29,NULL,Infrastructure Support,Meena,"User Management ",Performance Issue,medium,open,NULL,3,NULL,NULL
